Hospital_Name,Quarter,Year,State,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Newborn_Days
Adventist Health Tillamook Medical Center,1,2017,Oregon,780.0,172.0,0.0,0.0,275.0,1227.0,38,0,0,0.0,11,49,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,818.0,172.0,0.0,0.0,286.0,1276.0,24.0
Adventist Health Tillamook Medical Center,2,2017,Oregon,623.0,179.0,0.0,0.0,206.0,1008.0,17,33,0,0.0,0,50,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,640.0,212.0,0.0,0.0,206.0,1058.0,27.0
Adventist Health Tillamook Medical Center,3,2017,Oregon,550.0,164.0,13.0,0.0,180.0,907.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,550.0,164.0,13.0,0.0,180.0,907.0,78.0
Adventist Health Tillamook Medical Center,4,2017,Oregon,638.0,212.0,4.0,0.0,158.0,1012.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,638.0,212.0,4.0,0.0,158.0,1012.0,66.0
Asante Ashland Community Hospital,1,2017,Oregon,949.0,230.0,15.0,0.0,194.0,1388.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,949.0,230.0,15.0,0.0,194.0,1388.0,124.0
Asante Ashland Community Hospital,2,2017,Oregon,752.0,217.0,14.0,0.0,147.0,1130.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,752.0,217.0,14.0,0.0,147.0,1130.0,137.0
Asante Ashland Community Hospital,3,2017,Oregon,671.0,163.0,15.0,0.0,134.0,983.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,671.0,163.0,15.0,0.0,134.0,983.0,95.0
Asante Ashland Community Hospital,4,2017,Oregon,829.0,157.0,18.0,0.0,182.0,1186.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,829.0,157.0,18.0,0.0,182.0,1186.0,119.0
Asante Rogue Regional Medical Center,1,2017,Oregon,11213.0,4145.0,240.0,0.0,3216.0,18814.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,701.0,525.0,14,0.0,1135.0,2375.0,11914.0,4670.0,254.0,0.0,4351.0,21189.0,606.0
Asante Rogue Regional Medical Center,2,2017,Oregon,11402.0,3953.0,300.0,0.0,3335.0,18990.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,835.0,515.0,22,0.0,1040.0,2412.0,12237.0,4468.0,322.0,0.0,4375.0,21402.0,681.0
Asante Rogue Regional Medical Center,3,2017,Oregon,10616.0,3957.0,216.0,0.0,3511.0,18300.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1094.0,584.0,26,0.0,1039.0,2743.0,11710.0,4541.0,242.0,0.0,4550.0,21043.0,785.0
Asante Rogue Regional Medical Center,4,2017,Oregon,11189.0,4191.0,231.0,0.0,3527.0,19138.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1134.0,612.0,5,0.0,794.0,2545.0,12323.0,4803.0,236.0,0.0,4321.0,21683.0,608.0
Asante Three Rivers Medical Center,1,2017,Oregon,5175.0,1614.0,97.0,0.0,611.0,7497.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,5175.0,1614.0,97.0,0.0,611.0,7497.0,390.0
Asante Three Rivers Medical Center,2,2017,Oregon,4443.0,1589.0,90.0,0.0,623.0,6745.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4443.0,1589.0,90.0,0.0,623.0,6745.0,383.0
Asante Three Rivers Medical Center,3,2017,Oregon,4042.0,1653.0,72.0,0.0,587.0,6354.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4042.0,1653.0,72.0,0.0,587.0,6354.0,405.0
Asante Three Rivers Medical Center,4,2017,Oregon,4567.0,1501.0,131.0,0.0,572.0,6771.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4567.0,1501.0,131.0,0.0,572.0,6771.0,369.0
Bay Area Hospital,1,2017,Oregon,4226.0,1683.0,67.0,0.0,860.0,6836.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4226.0,1683.0,67.0,0.0,860.0,6836.0,347.0
Bay Area Hospital,2,2017,Oregon,3705.0,1526.0,21.0,0.0,932.0,6184.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3705.0,1526.0,21.0,0.0,932.0,6184.0,442.0
Bay Area Hospital,3,2017,Oregon,3260.0,1849.0,66.0,0.0,817.0,5992.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3260.0,1849.0,66.0,0.0,817.0,5992.0,474.0
Bay Area Hospital,4,2017,Oregon,3693.0,1489.0,49.0,0.0,909.0,6140.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3693.0,1489.0,49.0,0.0,909.0,6140.0,390.0
Blue Mountain Hospital,1,2017,Oregon,202.0,53.0,0.0,0.0,68.0,323.0,206,3,0,0.0,0,209,0,841,721,0.0,0,1562,0.0,0.0,0,0.0,0.0,0.0,408.0,897.0,721.0,0.0,68.0,2094.0,22.0
Blue Mountain Hospital,2,2017,Oregon,231.0,32.0,0.0,0.0,31.0,294.0,275,0,0,0.0,0,275,0,962,624,0.0,0,1586,0.0,0.0,0,0.0,0.0,0.0,506.0,994.0,624.0,0.0,31.0,2155.0,21.0
Blue Mountain Hospital,3,2017,Oregon,191.0,31.0,11.0,0.0,41.0,274.0,188,17,0,0.0,0,205,0,979,713,0.0,0,1692,0.0,0.0,0,0.0,0.0,0.0,379.0,1027.0,724.0,0.0,41.0,2171.0,13.0
Blue Mountain Hospital,4,2017,Oregon,153.0,18.0,6.0,0.0,42.0,219.0,234,3,0,0.0,0,237,0,1302,594,0.0,0,1896,0.0,0.0,0,0.0,0.0,0.0,387.0,1323.0,600.0,0.0,42.0,2352.0,14.0
Columbia Memorial Hospital,1,2017,Oregon,745.0,213.0,37.0,0.0,222.0,1217.0,2,0,0,0.0,0,2,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,747.0,213.0,37.0,0.0,222.0,1219.0,160.0
Columbia Memorial Hospital,2,2017,Oregon,764.0,225.0,23.0,0.0,231.0,1243.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,764.0,225.0,23.0,0.0,231.0,1243.0,169.0
Columbia Memorial Hospital,3,2017,Oregon,739.0,228.0,32.0,0.0,311.0,1310.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,739.0,228.0,32.0,0.0,311.0,1310.0,129.0
Columbia Memorial Hospital,4,2017,Oregon,796.0,203.0,37.0,0.0,301.0,1337.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,796.0,203.0,37.0,0.0,301.0,1337.0,117.0
Coquille Valley Hospital,1,2017,Oregon,538.0,67.0,18.0,0.0,37.0,660.0,113,30,0,0.0,0,143,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,651.0,97.0,18.0,0.0,37.0,803.0,0.0
Coquille Valley Hospital,2,2017,Oregon,231.0,67.0,3.0,0.0,54.0,355.0,159,24,0,0.0,13,196,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,390.0,91.0,3.0,0.0,67.0,551.0,0.0
Coquille Valley Hospital,3,2017,Oregon,264.0,31.0,2.0,0.0,31.0,328.0,180,0,0,0.0,20,200,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,444.0,31.0,2.0,0.0,51.0,528.0,0.0
Coquille Valley Hospital,4,2017,Oregon,353.0,38.0,9.0,0.0,44.0,444.0,206,0,0,0.0,9,215,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,559.0,38.0,9.0,0.0,53.0,659.0,0.0
Curry General Hospital,1,2017,Oregon,273.0,30.0,1.0,0.0,81.0,385.0,74,0,0,0.0,82,156,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,347.0,30.0,1.0,0.0,163.0,541.0,0.0
Curry General Hospital,2,2017,Oregon,263.0,43.0,3.0,0.0,80.0,389.0,144,5,5,0.0,4,158,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,407.0,48.0,8.0,0.0,84.0,547.0,0.0
Curry General Hospital,3,2017,Oregon,277.0,32.0,5.0,0.0,100.0,414.0,122,0,0,0.0,50,172,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,399.0,32.0,5.0,0.0,150.0,586.0,0.0
Curry General Hospital,4,2017,Oregon,250.0,48.0,4.0,0.0,86.0,388.0,173,29,0,0.0,52,254,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,423.0,77.0,4.0,0.0,138.0,642.0,0.0
Good Samaritan Regional Medical Center,1,2017,Oregon,6086.0,1713.0,129.0,0.0,1929.0,9857.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,569.0,774.0,32,0.0,266.0,1641.0,6655.0,2487.0,161.0,0.0,2195.0,11498.0,453.0
Good Samaritan Regional Medical Center,2,2017,Oregon,5209.0,1790.0,63.0,0.0,2193.0,9255.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,502.0,550.0,5,0.0,220.0,1277.0,5711.0,2340.0,68.0,0.0,2413.0,10532.0,450.0
Good Samaritan Regional Medical Center,3,2017,Oregon,5154.0,1500.0,177.0,0.0,2359.0,9190.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,542.0,659.0,1,0.0,336.0,1538.0,5696.0,2159.0,178.0,0.0,2695.0,10728.0,560.0
Good Samaritan Regional Medical Center,4,2017,Oregon,5207.0,1551.0,93.0,0.0,1807.0,8658.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,230.0,734.0,3,0.0,455.0,1422.0,5437.0,2285.0,96.0,0.0,2262.0,10080.0,479.0
Good Shepherd Medical Center,1,2017,Oregon,444.0,244.0,38.0,0.0,276.0,1002.0,29,0,0,0.0,0,29,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,473.0,244.0,38.0,0.0,276.0,1031.0,155.0
Good Shepherd Medical Center,2,2017,Oregon,379.0,217.0,10.0,0.0,163.0,769.0,106,7,0,0.0,0,113,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,485.0,224.0,10.0,0.0,163.0,882.0,182.0
Good Shepherd Medical Center,3,2017,Oregon,409.0,219.0,29.0,0.0,222.0,879.0,91,0,0,0.0,0,91,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,500.0,219.0,29.0,0.0,222.0,970.0,174.0
Good Shepherd Medical Center,4,2017,Oregon,447.0,308.0,26.0,0.0,227.0,1008.0,52,0,0,0.0,106,158,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,499.0,308.0,26.0,0.0,333.0,1166.0,175.0
Grande Ronde Hospital,1,2017,Oregon,691.0,210.0,4.0,0.0,262.0,1167.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,691.0,210.0,4.0,0.0,262.0,1167.0,114.0
Grande Ronde Hospital,2,2017,Oregon,537.0,294.0,7.0,0.0,261.0,1099.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,537.0,294.0,7.0,0.0,261.0,1099.0,188.0
Grande Ronde Hospital,3,2017,Oregon,515.0,182.0,2.0,0.0,237.0,936.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,515.0,182.0,2.0,0.0,237.0,936.0,124.0
Grande Ronde Hospital,4,2017,Oregon,476.0,153.0,5.0,0.0,234.0,868.0,15,6,0,0.0,0,21,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,491.0,159.0,5.0,0.0,234.0,889.0,168.0
Harney District Hospital,1,2017,Oregon,113.0,45.0,2.0,0.0,56.0,216.0,168,16,0,0.0,3,187,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,281.0,61.0,2.0,0.0,59.0,403.0,17.0
Harney District Hospital,2,2017,Oregon,103.0,37.0,0.0,0.0,10.0,150.0,173,0,5,0.0,10,188,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,276.0,37.0,5.0,0.0,20.0,338.0,13.0
Harney District Hospital,3,2017,Oregon,106.0,50.0,3.0,0.0,44.0,203.0,129,0,0,0.0,0,129,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,235.0,50.0,3.0,0.0,44.0,332.0,26.0
Harney District Hospital,4,2017,Oregon,107.0,53.0,7.0,0.0,30.0,197.0,140,25,0,0.0,0,165,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,247.0,78.0,7.0,0.0,30.0,362.0,31.0
Hillsboro Medical Center,1,2017,Oregon,2156.0,791.0,76.0,0.0,618.0,3641.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1482.0,64.0,0,0.0,26.0,1572.0,3638.0,855.0,76.0,0.0,644.0,5213.0,271.0
Hillsboro Medical Center,2,2017,Oregon,1873.0,860.0,75.0,0.0,491.0,3299.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1425.0,31.0,0,0.0,110.0,1566.0,3298.0,891.0,75.0,0.0,601.0,4865.0,344.0
Hillsboro Medical Center,3,2017,Oregon,2066.0,1016.0,81.0,0.0,481.0,3644.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1311.0,19.0,0,0.0,52.0,1382.0,3377.0,1035.0,81.0,0.0,533.0,5026.0,309.0
Hillsboro Medical Center,4,2017,Oregon,2476.0,1034.0,124.0,0.0,527.0,4161.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1282.0,52.0,12,0.0,65.0,1411.0,3758.0,1086.0,136.0,0.0,592.0,5572.0,259.0
Kaiser Sunnyside Medical Center,1,2017,Oregon,9610.0,1678.0,1600.0,0.0,7289.0,20177.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,9610.0,1678.0,1600.0,0.0,7289.0,20177.0,1948.0
Kaiser Sunnyside Medical Center,2,2017,Oregon,9395.0,1654.0,1217.0,0.0,8122.0,20388.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,9395.0,1654.0,1217.0,0.0,8122.0,20388.0,2318.0
Kaiser Sunnyside Medical Center,3,2017,Oregon,9029.0,1447.0,1205.0,0.0,8042.0,19723.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,9029.0,1447.0,1205.0,0.0,8042.0,19723.0,2080.0
Kaiser Sunnyside Medical Center,4,2017,Oregon,8841.0,1577.0,1384.0,0.0,7266.0,19068.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,8841.0,1577.0,1384.0,0.0,7266.0,19068.0,1806.0
Kaiser Westside Medical Center,1,2017,Oregon,2797.0,344.0,707.0,0.0,2951.0,6799.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2797.0,344.0,707.0,0.0,2951.0,6799.0,640.0
Kaiser Westside Medical Center,2,2017,Oregon,2743.0,286.0,465.0,0.0,2758.0,6252.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2743.0,286.0,465.0,0.0,2758.0,6252.0,660.0
Kaiser Westside Medical Center,3,2017,Oregon,2505.0,444.0,421.0,0.0,2963.0,6333.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2505.0,444.0,421.0,0.0,2963.0,6333.0,672.0
Kaiser Westside Medical Center,4,2017,Oregon,2563.0,436.0,331.0,0.0,2496.0,5826.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2563.0,436.0,331.0,0.0,2496.0,5826.0,673.0
Lake District Hospital,1,2017,Oregon,181.0,87.0,1.0,0.0,72.0,341.0,316,0,34,0.0,11,361,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,497.0,87.0,35.0,0.0,83.0,702.0,34.0
Lake District Hospital,2,2017,Oregon,119.0,74.0,6.0,0.0,77.0,276.0,222,0,54,0.0,102,378,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,341.0,74.0,60.0,0.0,179.0,654.0,22.0
Lake District Hospital,3,2017,Oregon,145.0,45.0,2.0,0.0,64.0,256.0,346,0,9,0.0,67,422,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,491.0,45.0,11.0,0.0,131.0,678.0,33.0
Lake District Hospital,4,2017,Oregon,195.0,30.0,3.0,0.0,46.0,274.0,276,11,0,0.0,109,396,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,471.0,41.0,3.0,0.0,155.0,670.0,21.0
Legacy Emanuel Medical Center,1,2017,Oregon,7887.0,12277.0,1084.0,0.0,10239.0,31487.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,581.0,1342.0,0,0.0,881.0,2804.0,8468.0,13619.0,1084.0,0.0,11120.0,34291.0,691.0
Legacy Emanuel Medical Center,2,2017,Oregon,6992.0,10661.0,1443.0,0.0,10377.0,29473.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2390.0,5823.0,40,0.0,1530.0,9783.0,9382.0,16484.0,1483.0,0.0,11907.0,39256.0,743.0
Legacy Emanuel Medical Center,3,2017,Oregon,7072.0,10403.0,1113.0,0.0,7635.0,26223.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2918.0,5612.0,173,0.0,1451.0,10154.0,9990.0,16015.0,1286.0,0.0,9086.0,36377.0,827.0
Legacy Emanuel Medical Center,4,2017,Oregon,7347.0,11777.0,1644.0,0.0,6596.0,27364.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2568.0,5240.0,55,0.0,2001.0,9864.0,9915.0,17017.0,1699.0,0.0,8597.0,37228.0,726.0
Legacy Good Samaritan Medical Center,1,2017,Oregon,6083.0,2529.0,143.0,0.0,2151.0,10906.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1125.0,819.0,33,0.0,794.0,2771.0,7208.0,3348.0,176.0,0.0,2945.0,13677.0,490.0
Legacy Good Samaritan Medical Center,2,2017,Oregon,5288.0,2085.0,84.0,0.0,2428.0,9885.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1112.0,339.0,0,0.0,618.0,2069.0,6400.0,2424.0,84.0,0.0,3046.0,11954.0,521.0
Legacy Good Samaritan Medical Center,3,2017,Oregon,6173.0,2481.0,146.0,0.0,2230.0,11030.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,943.0,371.0,0,0.0,736.0,2050.0,7116.0,2852.0,146.0,0.0,2966.0,13080.0,609.0
Legacy Good Samaritan Medical Center,4,2017,Oregon,5467.0,2165.0,163.0,0.0,2301.0,10096.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1129.0,230.0,7,0.0,736.0,2102.0,6596.0,2395.0,170.0,0.0,3037.0,12198.0,563.0
Legacy Meridian Park Medical Center,1,2017,Oregon,5254.0,1232.0,176.0,0.0,1630.0,8292.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,5254.0,1232.0,176.0,0.0,1630.0,8292.0,465.0
Legacy Meridian Park Medical Center,2,2017,Oregon,4912.0,1064.0,100.0,0.0,1815.0,7891.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4912.0,1064.0,100.0,0.0,1815.0,7891.0,489.0
Legacy Meridian Park Medical Center,3,2017,Oregon,4617.0,1072.0,123.0,0.0,1905.0,7717.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4617.0,1072.0,123.0,0.0,1905.0,7717.0,586.0
Legacy Meridian Park Medical Center,4,2017,Oregon,5143.0,994.0,208.0,0.0,1919.0,8264.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,5143.0,994.0,208.0,0.0,1919.0,8264.0,461.0
Legacy Mount Hood Medical Center,1,2017,Oregon,3700.0,1791.0,114.0,0.0,920.0,6525.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3700.0,1791.0,114.0,0.0,920.0,6525.0,455.0
Legacy Mount Hood Medical Center,2,2017,Oregon,2736.0,1624.0,68.0,0.0,921.0,5349.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2736.0,1624.0,68.0,0.0,921.0,5349.0,442.0
Legacy Mount Hood Medical Center,3,2017,Oregon,2551.0,1787.0,99.0,0.0,812.0,5249.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2551.0,1787.0,99.0,0.0,812.0,5249.0,423.0
Legacy Mount Hood Medical Center,4,2017,Oregon,3063.0,1683.0,185.0,0.0,807.0,5738.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3063.0,1683.0,185.0,0.0,807.0,5738.0,391.0
Legacy Silverton Medical Center,1,2017,Oregon,575.0,776.0,56.0,0.0,447.0,1854.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,575.0,776.0,56.0,0.0,447.0,1854.0,635.0
Legacy Silverton Medical Center,2,2017,Oregon,544.0,846.0,11.0,0.0,496.0,1897.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,544.0,846.0,11.0,0.0,496.0,1897.0,621.0
Legacy Silverton Medical Center,3,2017,Oregon,493.0,978.0,13.0,0.0,536.0,2020.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,493.0,978.0,13.0,0.0,536.0,2020.0,651.0
Legacy Silverton Medical Center,4,2017,Oregon,551.0,910.0,14.0,0.0,547.0,2022.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,551.0,910.0,14.0,0.0,547.0,2022.0,612.0
Lower Umpqua Hospital,1,2017,Oregon,221.0,89.0,0.0,0.0,29.0,339.0,89,0,0,0.0,0,89,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,310.0,89.0,0.0,0.0,29.0,428.0,0.0
Lower Umpqua Hospital,2,2017,Oregon,145.0,32.0,2.0,0.0,76.0,255.0,153,0,0,0.0,0,153,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,298.0,32.0,2.0,0.0,76.0,408.0,0.0
Lower Umpqua Hospital,3,2017,Oregon,141.0,29.0,0.0,0.0,60.0,230.0,123,0,0,0.0,0,123,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,264.0,29.0,0.0,0.0,60.0,353.0,0.0
Lower Umpqua Hospital,4,2017,Oregon,193.0,22.0,4.0,0.0,28.0,247.0,126,0,0,0.0,12,138,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,319.0,22.0,4.0,0.0,40.0,385.0,0.0
McKenzie-Willamette Medical Center,1,2017,Oregon,1966.0,1417.0,45.0,0.0,3513.0,6941.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1966.0,1417.0,45.0,0.0,3513.0,6941.0,528.0
McKenzie-Willamette Medical Center,2,2017,Oregon,1648.0,1506.0,44.0,0.0,3418.0,6616.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1648.0,1506.0,44.0,0.0,3418.0,6616.0,584.0
McKenzie-Willamette Medical Center,3,2017,Oregon,1796.0,1793.0,12.0,0.0,3343.0,6944.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1796.0,1793.0,12.0,0.0,3343.0,6944.0,589.0
McKenzie-Willamette Medical Center,4,2017,Oregon,1876.0,1559.0,74.0,0.0,3737.0,7246.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1876.0,1559.0,74.0,0.0,3737.0,7246.0,533.0
Mercy Medical Center,1,2017,Oregon,5050.0,1676.0,55.0,0.0,1077.0,7858.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,5050.0,1676.0,55.0,0.0,1077.0,7858.0,365.0
Mercy Medical Center,2,2017,Oregon,3831.0,1414.0,88.0,0.0,973.0,6306.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3831.0,1414.0,88.0,0.0,973.0,6306.0,426.0
Mercy Medical Center,3,2017,Oregon,3638.0,1402.0,76.0,0.0,852.0,5968.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3638.0,1402.0,76.0,0.0,852.0,5968.0,293.0
Mercy Medical Center,4,2017,Oregon,3847.0,1504.0,87.0,0.0,1031.0,6469.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3847.0,1504.0,87.0,0.0,1031.0,6469.0,405.0
Oregon Health & Science University Hospital,1,2017,Oregon,14579.0,14494.0,128.0,0.0,13820.0,43021.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,14579.0,14494.0,128.0,0.0,13820.0,43021.0,981.0
Oregon Health & Science University Hospital,2,2017,Oregon,13735.0,14603.0,222.0,0.0,13307.0,41867.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,13735.0,14603.0,222.0,0.0,13307.0,41867.0,1024.0
