State,Hospital_Name,Year,Quarter,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Subacute_LTC_Medicare_Discharges,SNF_Subacute_LTC_Medicaid_Discharges,SNF_Subacute_LTC_Self_Pay_Discharges,SNF_Subacute_LTC_Commercial_Discharges,SNF_Subacute_LTC_Other_Discharges,SNF_Subacute_LTC_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Total_Inpatient_Surgeries,Total_Births,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,Total_Outpatient_Visits
WA,Tacoma General / Allenmore,2023,4,2640.0,2035,112,80.0,2331,7198.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2640.0,2035,112,80.0,2331,7198.0,1784.0,4136,3820.0,32556.0,3061.0,1092,0.0,36709.0
WA,Valley Hospital and Medical Center,2023,4,711.0,350,28,12.0,381,1482.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,711.0,350,28,12.0,381,1482.0,252.0,828,1094.0,11361.0,6697.0,373,0.0,18431.0
WA,Auburn Medical Center,2023,4,741.0,703,30,11.0,477,1962.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,42.0,71,3,3.0,26,145.0,783.0,774,33,14.0,503,2107.0,221.0,1549,1187.0,10286.0,605.0,217,0.0,11108.0
WA,Grays Harbor Count,2023,4,21.0,33,2,18.0,68,142.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21.0,33,2,18.0,68,142.0,0.0,0,142.0,4392.0,0.0,200,0.0,30233.0
WA,Providence Centralia Hospital,2023,4,184.0,59,5,32.0,11,291.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,184.0,59,5,32.0,11,291.0,186.0,140,861.0,6037.0,609.0,440,0.0,64330.0
WA,MOUNT CARMEL HOSPITAL,2023,4,12.0,9,0,4.0,3,28.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,12.0,9,0,4.0,3,28.0,31.0,35,43.0,2172.0,149.0,78,0.0,18745.0
WA,PROVIDENCE ST JOSEPH HOSPITAL,2023,4,6.0,0,0,0.0,0,6.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,6.0,0,0,0.0,0,6.0,0.0,0,11.0,1242.0,0.0,42,0.0,7556.0
WA,Snoqualmie Valley Hospital,2023,4,6.0,0,1,6.0,1,14.0,9,0,0,12.0,0,21,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,15.0,0,1,18.0,1,35.0,0.0,0,0.0,1264.0,0.0,14,0.0,1779.0
WA,Capital Medical Center,2023,4,585.0,249,21,8.0,405,1268.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,585.0,249,21,8.0,405,1268.0,289.0,565,765.0,7592.0,1015.0,396,0.0,9003.0
WA,Astria Sunnyside Hospital,2023,4,162.0,97,20,30.0,11,320.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,162.0,97,20,30.0,11,320.0,184.0,61,273.0,3525.0,0.0,119,0.0,30999.0
WA,ASTRIA TOPPENISH HOSPITAL,2023,4,61.0,58,5,13.0,5,142.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,7.0,5,0,0.0,0,12.0,68.0,63,5,13.0,5,154.0,9.0,0,168.0,4394.0,1166.0,114,0.0,26109.0
WA,St. Francis Hospital,2023,4,1155.0,672,67,541.0,58,2493.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1155.0,672,67,541.0,58,2493.0,569.0,271,1757.0,8961.0,779.0,757,0.0,112438.0
WA,Fred Hutchinson Cancer Center,2023,4,56.0,19,0,58.0,6,139.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,56.0,19,0,58.0,6,139.0,5.0,0,0.0,0.0,0.0,0,0.0,27774.0
WA,PeaceHealth United General Medical Center,2023,4,141.0,20,3,11.0,6,181.0,44,13,2,2.0,2,63,0,0,0,0.0,0,0,50.0,6,1,3.0,1,61.0,235.0,39,6,16.0,9,305.0,1.0,0,178.0,3531.0,420.0,219,0.0,8338.0
WA,SKAGIT REGIONAL HEALTH,2023,4,1066.0,222,26,269.0,63,1646.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,16.0,39,2,12.0,3,72.0,1082.0,261,28,281.0,66,1718.0,324.0,229,2001.0,9032.0,3667.0,569,0.0,215842.0
WA,Legacy Salmon Creek Medical Center,2023,4,1229.0,854,70,1134.0,128,3415.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1229.0,854,70,1134.0,128,3415.0,590.0,880,1948.0,15393.0,1670.0,1206,0.0,73965.0
WA,St. Anthony Hospital,2023,4,1253.0,222,18,269.0,98,1860.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1253.0,222,18,269.0,98,1860.0,243.0,0,1779.0,7466.0,1095.0,451,0.0,75356.0
WA,Swedish Issaquah,2023,4,407.0,93,8,315.0,26,849.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,407.0,93,8,315.0,26,849.0,505.0,395,872.0,7284.0,1369.0,609,0.0,48144.0
WA,PeaceHealth Peace Island Medical Center,2023,4,14.0,0,0,1.0,-1,14.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14.0,0,0,1.0,-1,14.0,0.0,0,13.0,1131.0,149.0,20,0.0,5291.0
WA,MultiCare Covington Medical Center,2023,4,276.0,113,16,6.0,175,586.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,276.0,113,16,6.0,175,586.0,51.0,0,368.0,9119.0,416.0,165,0.0,9700.0
WA,CHI Franciscan Rehabilitation Hospital,2023,4,170.0,45,0,60.0,4,279.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,170.0,45,0,60.0,4,279.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,BHC Fairfax Hospital Inc,2023,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,152.0,448,11,0.0,154,765.0,152.0,448,11,0.0,154,765.0,0.0,0,0.0,0.0,0.0,0,0.0,2973.0
WA,Lourdes Counseling Center,2023,4,17.0,30,0,21.0,2,70.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,17.0,30,0,21.0,2,70.0,0.0,0,0.0,0.0,0.0,0,0.0,17925.0
WA,Navos,2023,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,15.0,96,0,39.0,0,150.0,15.0,96,0,39.0,0,150.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,BHC Fairfax Behavioral Health - Everett,2023,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,41.0,118,2,0.0,66,227.0,41.0,118,2,0.0,66,227.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,BHC Fairfax Behavioral Health - Monroe,2023,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,43.0,133,12,0.0,69,257.0,43.0,133,12,0.0,69,257.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Inland Northwest Behavioral Health,2023,4,53.0,26,5,52.0,458,594.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,53.0,26,5,52.0,458,594.0,0.0,0,0.0,0.0,0.0,0,0.0,1098.0
WA,Wellfound Behavioral Health Hospital,2023,4,138.0,292,5,74.0,22,531.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,138.0,292,5,74.0,22,531.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,South Sound Behavioral Hospital,2023,4,230.0,711,0,206.0,0,1147.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,230.0,711,0,206.0,0,1147.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Swedish Health Services DBA Swedish Medical Cent,2024,1,1161.0,706,20,1080.0,54,3021.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1161.0,706,20,1080.0,54,3021.0,2218.0,1556,2574.0,12504.0,3932.0,1132,31.0,125221.0
WA,Swedish Health Services DBA Swedish Medical Cente,2024,1,1051.0,227,14,431.0,47,1770.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1051.0,227,14,431.0,47,1770.0,706.0,0,821.0,4410.0,154.0,345,0.0,35822.0
WA,Klickitat County Public Hospital District #1,2024,1,27.0,0,2,1.0,23,53.0,11,0,0,1.0,1,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,38.0,0,2,2.0,24,66.0,0.0,0,49.0,1223.0,112.0,39,0.0,17831.0
WA,Virginia Mason Medical Center,2024,1,1848.0,314,36,991.0,10,3199.0,0,0,0,0.0,0,0,0,9,0,0.0,0,9,0.0,0,0,0.0,0,0.0,1848.0,323,36,991.0,10,3208.0,1487.0,79,1047.0,4279.0,3266.0,318,0.0,283282.0
WA,Seattle Children's Hospital,2024,1,17.0,1119,15,1108.0,58,2317.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,17.0,1119,15,1108.0,58,2317.0,905.0,0,2283.0,15139.0,11548.0,2117,0.0,138980.0
WA,Newport Hospital & Health Services,2024,1,61.0,24,3,14.0,12,114.0,15,1,0,1.0,0,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,76.0,25,3,15.0,12,131.0,15.0,17,128.0,2325.0,296.0,53,0.0,19306.0
WA,Lourdes Medical Center,2024,1,212.0,38,4,66.0,11,331.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,212.0,38,4,66.0,11,331.0,100.0,0,172.0,5455.0,984.0,51,0.0,37793.0
WA,Three Rivers Hospital,2024,1,19.0,0,1,2.0,16,38.0,2,0,0,0.0,7,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21.0,0,1,2.0,23,47.0,1.0,0,0.0,808.0,25.0,49,0.0,3707.0
WA,PeaceHealth St John Medical Center,2024,1,1005.0,439,20,266.0,63,1793.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1005.0,439,20,266.0,63,1793.0,252.0,184,1495.0,11316.0,2425.0,380,0.0,26913.0
WA,Harborview Medical Center,2024,1,1386.0,1331,0,905.0,156,3778.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,104.0,221,0,95.0,6,426.0,1490.0,1552,0,1000.0,162,4204.0,2613.0,0,3271.0,14923.0,2322.0,891,0.0,79042.0
WA,St.Joseph Medical Center,2024,1,2418.0,1185,102,1455.0,228,5388.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2418.0,1185,102,1455.0,228,5388.0,1618.0,694,3009.0,8287.0,1861.0,827,14944.0,223522.0
WA,St. Elizabeth Hospital,2024,1,217.0,68,11,124.0,9,429.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,217.0,68,11,124.0,9,429.0,66.0,104,91.0,3409.0,198.0,95,0.0,37761.0
WA,Deaconess Hospital - MultiCare Health Systems,2024,1,1398.0,875,28,26.0,831,3158.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1398.0,875,28,26.0,831,3158.0,884.0,367,1631.0,17285.0,1705.0,468,0.0,19458.0
WA,Olympic Medical Center,2024,1,558.0,130,6,80.0,50,824.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,558.0,130,6,80.0,50,824.0,240.0,78,0.0,6542.0,1812.0,389,10239.0,124668.0
WA,Shriners Hospitals for Children - Spokane,2024,1,0.0,16,8,17.0,0,41.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,16,8,17.0,0,41.0,0.0,0,0.0,0.0,206.0,2,0.0,4709.0
WA,Columbia Basin Hospital,2024,1,30.0,2,0,2.0,0,34.0,22,6,0,2.0,0,30,0,2,0,1.0,0,3,0.0,0,0,0.0,0,0.0,52.0,10,0,5.0,0,67.0,0.0,0,34.0,1176.0,0.0,12,0.0,10947.0
WA,PHM Medical Center,2024,1,112.0,254,10,174.0,12,562.0,14,4,0,0.0,0,18,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,126.0,258,10,174.0,12,580.0,1243.0,169,124.0,5091.0,1457.0,151,0.0,40994.0
WA,PROVIDENCE ST MARY MEDICAL CENTER,2024,1,224.0,58,5,61.0,31,379.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,224.0,58,5,61.0,31,379.0,238.0,151,852.0,7057.0,1010.0,237,0.0,45009.0
WA,Forks Community Hospital,2024,1,31.0,9,1,0.0,23,64.0,16,0,0,0.0,1,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,47.0,9,1,0.0,24,81.0,1.0,1,25.0,1082.0,76.0,24,0.0,10596.0
WA,Public Hospital District 2 dba Willapa Harbor Hos,2024,1,35.0,4,0,8.0,0,47.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,4,0,8.0,0,47.0,0.0,0,28.0,1421.0,95.0,60,0.0,8873.0
WA,YAKIMA VALLEY MEMORIAL,2024,1,1445.0,938,104,550.0,125,3162.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,11.0,9,2,5.0,1,28.0,1456.0,947,106,555.0,126,3190.0,507.0,605,2522.0,20620.0,3223.0,0,3717.0,77733.0
WA,Grays Harbor Community Hospital,2024,1,366.0,168,0,0.0,112,646.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,9.0,83,0,0.0,17,109.0,375.0,251,0,0.0,129,755.0,121.0,77,533.0,5443.0,630.0,216,0.0,32993.0
WA,Samaritan Hospital,2024,1,256.0,219,0,0.0,258,733.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,256.0,219,0,0.0,258,733.0,183.0,246,377.0,6254.0,1231.0,121,0.0,31853.0
WA,Pacific County Public Healthcare Services Distric,2024,1,47.0,4,4,5.0,6,66.0,9,0,0,0.0,0,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,56.0,4,4,5.0,6,75.0,7.0,0,66.0,1803.0,101.0,13,0.0,14333.0
WA,Good Samaritan Hospital,2024,1,2807.0,1117,65,38.0,1708,5735.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,31.0,12,0,1.0,10,54.0,2838.0,1129,65,39.0,1718,5789.0,728.0,550,4365.0,42024.0,1712.0,859,0.0,44595.0
WA,Garfield County Public Hospital District,2024,1,13.0,0,0,1.0,1,15.0,25,4,10,1.0,1,41,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,38.0,4,10,2.0,2,56.0,0.0,0,79.0,242.0,0.0,146,0.0,3041.0
WA,Snoqualmie Valley Hospital,2024,1,4.0,0,0,4.0,0,8.0,20,0,0,3.0,0,23,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,24.0,0,0,7.0,0,31.0,0.0,0,46.0,1437.0,0.0,21,0.0,31580.0
WA,Providence Regional Medical Center Everett,2024,1,2182.0,867,14,992.0,164,4219.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2182.0,867,14,992.0,164,4219.0,1599.0,925,4524.0,14035.0,2007.0,1727,0.0,101313.0
WA,Jefferson County Public Hospital District No 2,2024,1,232.0,39,3,36.0,15,325.0,4,1,0,0.0,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,236.0,40,3,36.0,15,330.0,70.0,15,352.0,3482.0,552.0,102,2755.0,38255.0
WA,Skyline Health,2024,1,29.0,7,0,0.0,13,49.0,13,0,0,0.0,2,15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,42.0,7,0,0.0,15,64.0,0.0,0,84.0,912.0,217.0,16,0.0,8858.0
WA,EvergreenHealth Monroe,2024,1,182.0,36,6,51.0,11,286.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,11.0,116,0,52.0,2,181.0,193.0,152,6,103.0,13,467.0,52.0,0,411.0,4386.0,401.0,183,0.0,9140.0
WA,CASCADE VALLEY HOSPITAL,2024,1,250.0,99,9,88.0,17,463.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,250.0,99,9,88.0,17,463.0,115.0,40,555.0,5541.0,1046.0,67,0.0,31785.0
WA,NORTH VALLEY HOSPITAL OCPHD#4,2024,1,34.0,3,3,7.0,0,47.0,27,0,0,1.0,0,28,0,3,5,0.0,0,8,0.0,0,0,0.0,0,0.0,61.0,6,8,8.0,0,83.0,0.0,0,29.0,1394.0,12.0,26,0.0,4431.0
WA,Tri-State Memorial Hospital,2024,1,181.0,30,2,32.0,16,261.0,3,0,0,0.0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,184.0,30,2,32.0,16,264.0,100.0,0,301.0,3771.0,1114.0,68,0.0,105776.0
WA,Othello Community Hospital,2024,1,12.0,91,3,14.0,1,121.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,12.0,91,3,14.0,1,121.0,0.0,95,19.0,1433.0,66.0,38,0.0,3749.0
WA,Highline Medical Center,2024,1,788.0,584,10,298.0,28,1708.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,788.0,584,10,298.0,28,1708.0,211.0,199,1394.0,8482.0,477.0,620,0.0,91451.0
WA,University of Washington Medical Center,2024,1,3045.0,1286,0,2898.0,100,7329.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,97.0,33,0,43.0,1,174.0,3142.0,1319,0,2941.0,101,7503.0,2136.0,1066,3265.0,17886.0,5440.0,1591,0.0,121522.0
WA,Quincy Valley Medical Center,2024,1,9.0,4,1,2.0,2,18.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9.0,4,1,2.0,2,18.0,0.0,0,18.0,852.0,0.0,20,0.0,3542.0
WA,Overlake Hospital Medical Center,2024,1,1701.0,383,26,0.0,1528,3638.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,28.0,72,26,0.0,88,214.0,1729.0,455,52,0.0,1616,3852.0,1128.0,851,2758.0,12140.0,2125.0,3468,0.0,212391.0
WA,St. Clare Hospital,2024,1,810.0,396,32,194.0,73,1505.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,810.0,396,32,194.0,73,1505.0,257.0,0,1393.0,7255.0,743.0,420,0.0,72075.0
WA,Island Hospital,2024,1,129.0,48,0,0.0,176,353.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,129.0,48,0,0.0,176,353.0,150.0,114,0.0,4240.0,1031.0,0,0.0,26714.0
WA,LINCOLN COUNTY HOSPITAL DISTRICT # 3,2024,1,50.0,2,1,8.0,0,61.0,20,1,6,1.0,0,28,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,70.0,3,7,9.0,0,89.0,0.0,0,0.0,906.0,134.0,139,0.0,8756.0
WA,Swedish Edmonds,2024,1,623.0,253,13,220.0,37,1146.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,623.0,253,13,220.0,37,1146.0,375.0,264,1624.0,10844.0,909.0,537,0.0,76365.0
WA,HOLY FAMILY HOSPITAL,2024,1,437.0,169,4,122.0,31,763.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,437.0,169,4,122.0,31,763.0,472.0,238,1372.0,9195.0,1912.0,547,0.0,45172.0
WA,Kittitas Valley Healthcare,2024,1,138.0,40,4,62.0,4,248.0,3,0,0,0.0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,141.0,40,4,62.0,4,251.0,55.0,59,227.0,4146.0,927.0,91,3619.0,54400.0
WA,Columbia County Public Hospital District No. 1,2024,1,21.0,4,1,3.0,0,29.0,20,8,1,3.0,0,32,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,41.0,12,2,6.0,0,61.0,0.0,0,15.0,535.0,0.0,0,0.0,535.0
WA,St Michael Medical Center,2024,1,2179.0,581,33,658.0,310,3761.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2179.0,581,33,658.0,310,3761.0,837.0,316,3114.0,15333.0,1974.0,1232,0.0,260827.0
WA,PeaceHealth St Joseph Medical Center,2024,1,2322.0,795,85,815.0,114,4131.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,32.0,74,4,32.0,3,145.0,2354.0,869,89,847.0,117,4276.0,814.0,430,2982.0,14356.0,1939.0,2483,0.0,29805.0
WA,Mid Valley Hospital,2024,1,71.0,64,6,34.0,13,188.0,3,0,0,0.0,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,74.0,64,6,34.0,13,191.0,62.0,59,238.0,2413.0,324.0,104,0.0,12295.0
WA,Kindred Hospital Seattle - Northgate,2024,1,14.0,9,1,48.0,1,73.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14.0,9,1,48.0,1,73.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
WA,Douglas Lincoln and Okanogan Public Hospital Di,2024,1,28.0,20,0,0.0,31,79.0,7,1,0,0.0,0,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35.0,21,0,0.0,31,87.0,12.0,12,74.0,981.0,107.0,39,0.0,79298.0
WA,Public Hospital District No 1 of Mason County WA,2024,1,208.0,112,2,49.0,21,392.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,208.0,112,2,49.0,21,392.0,70.0,91,278.0,3922.0,280.0,343,0.0,51357.0
WA,Whitman Hospital & Medical Clinics,2024,1,0.0,0,0,0.0,66,66.0,28,0,0,0.0,0,28,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28.0,0,0,0.0,66,94.0,17.0,14,0.0,956.0,100.0,44,0.0,14874.0
WA,Valley Medical Center,2024,1,1941.0,1201,75,1277.0,90,4584.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1941.0,1201,75,1277.0,90,4584.0,732.0,670,3566.0,21930.0,2241.0,567,0.0,210573.0
WA,Whidbey Island Public Hospital District,2024,1,156.0,64,1,127.0,6,354.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,156.0,64,1,127.0,6,354.0,59.0,75,198.0,4528.0,230.0,77,0.0,21181.0
WA,Cascade Medical Center,2024,1,17.0,1,0,1.0,0,19.0,9,0,1,0.0,0,10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26.0,1,1,1.0,0,29.0,0.0,0,15.0,859.0,0.0,20,0.0,21121.0
WA,Providence St. Peter Hospital,2024,1,1730.0,435,19,439.0,154,2777.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1730.0,435,19,439.0,154,2777.0,1161.0,464,2982.0,10200.0,2037.0,1133,0.0,78653.0
WA,Kadlec Regional Medical Center,2024,1,799.0,371,18,387.0,79,1654.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,799.0,371,18,387.0,79,1654.0,1041.0,583,2676.0,18780.0,1969.0,1148,22.0,116116.0
WA,Sacred Heart Medical Center,2024,1,1718.0,1190,20,961.0,200,4089.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1718.0,1190,20,961.0,200,4089.0,2260.0,770,3512.0,16291.0,3029.0,2114,0.0,132800.0
WA,EvergreenHealth Kirkland / King Country Public Ho,2024,1,1859.0,579,61,1698.0,0,4197.0,0,0,0,57.0,0,57,0,0,0,0.0,0,0,53.0,6,0,16.0,1,76.0,1912.0,585,61,1771.0,1,4330.0,619.0,1051,2889.0,14881.0,3511.0,666,33749.0,451740.0
WA,Lake Chelan Health,2024,1,31.0,22,2,15.0,0,70.0,13,0,0,0.0,0,13,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44.0,22,2,15.0,0,83.0,6.0,23,0.0,1478.0,206.0,0,0.0,1684.0
WA,Confluence Health: Central Washington Hospital,2024,1,1336.0,500,0,0.0,600,2436.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,21.0,4,0,0.0,2,27.0,1357.0,504,0,0.0,602,2463.0,619.0,274,0.0,14710.0,3560.0,1141,5728.0,324147.0
WA,PeaceHealth Southwest Medical Center,2024,1,2764.0,992,106,1037.0,229,5128.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,34.0,8,2,18.0,3,65.0,2798.0,1000,108,1055.0,232,5193.0,1212.0,484,3801.0,15803.0,3676.0,991,16397.0,61285.0
WA,Public Hospital District #1-A of Whitman County,2024,1,97.0,41,4,110.0,9,261.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,97.0,41,4,110.0,9,261.0,69.0,94,127.0,3638.0,0.0,260,0.0,38637.0
WA,Arbor Health,2024,1,26.0,4,2,5.0,0,37.0,22,0,2,1.0,0,25,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,48.0,4,4,6.0,0,62.0,4.0,0,0.0,1253.0,120.0,42,0.0,12372.0
WA,Mary Bridge Children's Hospital,2024,1,0.0,821,8,14.0,617,1460.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,821,8,14.0,617,1460.0,262.0,0,1089.0,13083.0,1624.0,472,0.0,15179.0
WA,Tacoma General / Allenmore,2024,1,2735.0,2020,96,79.0,2396,7326.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,2735.0,2020,96,79.0,2396,7326.0,1802.0,810,3920.0,33097.0,2832.0,1142,0.0,37071.0
WA,Valley Hospital and Medical Center,2024,1,726.0,327,24,15.0,396,1488.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,726.0,327,24,15.0,396,1488.0,266.0,160,1034.0,11613.0,1718.0,415,0.0,13746.0
